position,surah,ayah,position_in_ayah,page,line,juz,number,number_last,text,rasm_imlai,marks,resegmented
50835,28,78,23,395,2,20,50837,50837,جَمۡعࣰا,جمعا,waqf:after:ۚ,0
50836,28,78,24,395,3,20,50838,50838,وَلَا,ولا,,0
50837,28,78,25,395,3,20,50839,50839,يُسۡـَٔلُ,يسأل,,0
50838,28,78,26,395,3,20,50840,50840,عَن,عن,,0
50839,28,78,27,395,3,20,50841,50841,ذُنُوبِهِمُ,ذنوبهم,,0
50840,28,78,28,395,3,20,50842,50842,ٱلۡمُجۡرِمُونَ,المجرمون,,0
50841,28,79,1,395,3,20,50843,50843,فَخَرَجَ,فخرج,,0
50842,28,79,2,395,3,20,50844,50844,عَلَىٰ,على,,0
50843,28,79,3,395,3,20,50845,50845,قَوۡمِهِۦ,قومه,,0
50844,28,79,4,395,4,20,50846,50846,فِي,في,,0
50845,28,79,5,395,4,20,50847,50847,زِينَتِهِۦ,زينته,waqf:after:ۖ,0
50846,28,79,6,395,4,20,50848,50848,قَالَ,قال,,0
50847,28,79,7,395,4,20,50849,50849,ٱلَّذِينَ,الذين,,0
50848,28,79,8,395,4,20,50850,50850,يُرِيدُونَ,يريدون,,0
50849,28,79,9,395,4,20,50851,50851,ٱلۡحَيَوٰةَ,الحياة,,0
50850,28,79,10,395,4,20,50852,50852,ٱلدُّنۡيَا,الدنيا,,0
50851,28,79,11,395,4,20,50853,50853,يَٰلَيۡتَ,ياليت,,0
50852,28,79,12,395,4,20,50854,50854,لَنَا,لنا,,0
50853,28,79,13,395,5,20,50855,50855,مِثۡلَ,مثل,,0
50854,28,79,14,395,5,20,50856,50856,مَآ,ما,,0
50855,28,79,15,395,5,20,50857,50857,أُوتِيَ,أوتي,,0
50856,28,79,16,395,5,20,50858,50858,قَٰرُونُ,قارون,,0
50857,28,79,17,395,5,20,50859,50859,إِنَّهُۥ,إنه,,0
50858,28,79,18,395,5,20,50860,50860,لَذُو,لذو,,0
50859,28,79,19,395,5,20,50861,50861,حَظٍّ,حظ,,0
50860,28,79,20,395,5,20,50862,50862,عَظِيمࣲ,عظيم,,0
50861,28,80,1,395,5,20,50863,50863,وَقَالَ,وقال,,0
50862,28,80,2,395,5,20,50864,50864,ٱلَّذِينَ,الذين,,0
50863,28,80,3,395,6,20,50865,50865,أُوتُواْ,أوتوا,,0
50864,28,80,4,395,6,20,50866,50866,ٱلۡعِلۡمَ,العلم,,0
50865,28,80,5,395,6,20,50867,50867,وَيۡلَكُمۡ,ويلكم,,0
50866,28,80,6,395,6,20,50868,50868,ثَوَابُ,ثواب,,0
50867,28,80,7,395,6,20,50869,50869,ٱللَّهِ,الله,,0
50868,28,80,8,395,6,20,50870,50870,خَيۡرࣱ,خير,,0
50869,28,80,9,395,6,20,50871,50871,لِّمَنۡ,لمن,,0
50870,28,80,10,395,6,20,50872,50872,ءَامَنَ,آمن,,0
50871,28,80,11,395,6,20,50873,50873,وَعَمِلَ,وعمل,,0
50872,28,80,12,395,7,20,50874,50874,صَٰلِحࣰا,صالحا,waqf:after:ۚ,0
50873,28,80,13,395,7,20,50875,50875,وَلَا,ولا,,0
50874,28,80,14,395,7,20,50876,50876,يُلَقَّىٰهَآ,يلقاها,,0
50875,28,80,15,395,7,20,50877,50877,إِلَّا,إلا,,0
50876,28,80,16,395,7,20,50878,50878,ٱلصَّٰبِرُونَ,الصابرون,,0
50877,28,81,1,395,7,20,50879,50879,فَخَسَفۡنَا,فخسفنا,,0
50878,28,81,2,395,7,20,50880,50880,بِهِۦ,به,,0
50879,28,81,3,395,8,20,50881,50881,وَبِدَارِهِ,وبداره,,0
50880,28,81,4,395,8,20,50882,50882,ٱلۡأَرۡضَ,الأرض,,0
50881,28,81,5,395,8,20,50883,50883,فَمَا,فما,,0
50882,28,81,6,395,8,20,50884,50884,كَانَ,كان,,0
50883,28,81,7,395,8,20,50885,50885,لَهُۥ,له,,0
50884,28,81,8,395,8,20,50886,50886,مِن,من,,0
50885,28,81,9,395,8,20,50887,50887,فِئَةࣲ,فئة,,0
50886,28,81,10,395,8,20,50888,50888,يَنصُرُونَهُۥ,ينصرونه,,0
50887,28,81,11,395,8,20,50889,50889,مِن,من,,0
50888,28,81,12,395,8,20,50890,50890,دُونِ,دون,,0
50889,28,81,13,395,9,20,50891,50891,ٱللَّهِ,الله,,0
50890,28,81,14,395,9,20,50892,50892,وَمَا,وما,,0
50891,28,81,15,395,9,20,50893,50893,كَانَ,كان,,0
50892,28,81,16,395,9,20,50894,50894,مِنَ,من,,0
50893,28,81,17,395,9,20,50895,50895,ٱلۡمُنتَصِرِينَ,المنتصرين,,0
50894,28,82,1,395,9,20,50896,50896,وَأَصۡبَحَ,وأصبح,,0
50895,28,82,2,395,9,20,50897,50897,ٱلَّذِينَ,الذين,,0
50896,28,82,3,395,9,20,50898,50898,تَمَنَّوۡاْ,تمنوا,,0
50897,28,82,4,395,10,20,50899,50899,مَكَانَهُۥ,مكانه,,0
50898,28,82,5,395,10,20,50900,50900,بِٱلۡأَمۡسِ,بالأمس,,0
50899,28,82,6,395,10,20,50901,50901,يَقُولُونَ,يقولون,,0
50900,28,82,7,395,10,20,50902,50902,وَيۡكَأَنَّ,ويكأن,,0
50901,28,82,8,395,10,20,50903,50903,ٱللَّهَ,الله,,0
50902,28,82,9,395,10,20,50904,50904,يَبۡسُطُ,يبسط,,0
50903,28,82,10,395,10,20,50905,50905,ٱلرِّزۡقَ,الرزق,,0
50904,28,82,11,395,10,20,50906,50906,لِمَن,لمن,,0
50905,28,82,12,395,11,20,50907,50907,يَشَآءُ,يشاء,,0
50906,28,82,13,395,11,20,50908,50908,مِنۡ,من,,0
50907,28,82,14,395,11,20,50909,50909,عِبَادِهِۦ,عباده,,0
50908,28,82,15,395,11,20,50910,50910,وَيَقۡدِرُ,ويقدر,waqf:after:ۖ,0
50909,28,82,16,395,11,20,50911,50911,لَوۡلَآ,لولا,,0
50910,28,82,17,395,11,20,50912,50912,أَن,أن,,0
50911,28,82,18,395,11,20,50913,50913,مَّنَّ,من,,0
50912,28,82,19,395,11,20,50914,50914,ٱللَّهُ,الله,,0
50913,28,82,20,395,11,20,50915,50915,عَلَيۡنَا,علينا,,0
50914,28,82,21,395,11,20,50916,50916,لَخَسَفَ,لخسف,,0
50915,28,82,22,395,11,20,50917,50917,بِنَا,بنا,waqf:after:ۖ,0
50916,28,82,23,395,12,20,50918,50918,وَيۡكَأَنَّهُۥ,ويكأنه,,0
50917,28,82,24,395,12,20,50919,50919,لَا,لا,,0
50918,28,82,25,395,12,20,50920,50920,يُفۡلِحُ,يفلح,,0
50919,28,82,26,395,12,20,50921,50921,ٱلۡكَٰفِرُونَ,الكافرون,,0
50920,28,83,1,395,12,20,50922,50922,تِلۡكَ,تلك,,0
50921,28,83,2,395,12,20,50923,50923,ٱلدَّارُ,الدار,,0
50922,28,83,3,395,12,20,50924,50924,ٱلۡأٓخِرَةُ,الآخرة,,0
50923,28,83,4,395,12,20,50925,50925,نَجۡعَلُهَا,نجعلها,,0
50924,28,83,5,395,12,20,50926,50926,لِلَّذِينَ,للذين,,0
50925,28,83,6,395,13,20,50927,50927,لَا,لا,,0
50926,28,83,7,395,13,20,50928,50928,يُرِيدُونَ,يريدون,,0
50927,28,83,8,395,13,20,50929,50929,عُلُوࣰّا,علوا,,0
50928,28,83,9,395,13,20,50930,50930,فِي,في,,0
50929,28,83,10,395,13,20,50931,50931,ٱلۡأَرۡضِ,الأرض,,0
50930,28,83,11,395,13,20,50932,50932,وَلَا,ولا,,0
50931,28,83,12,395,13,20,50933,50933,فَسَادࣰا,فسادا,waqf:after:ۚ,0
50932,28,83,13,395,13,20,50934,50934,وَٱلۡعَٰقِبَةُ,والعاقبة,,0
50933,28,83,14,395,13,20,50935,50935,لِلۡمُتَّقِينَ,للمتقين,,0
50934,28,84,1,395,14,20,50936,50936,مَن,من,,0
50935,28,84,2,395,14,20,50937,50937,جَآءَ,جاء,,0
50936,28,84,3,395,14,20,50938,50938,بِٱلۡحَسَنَةِ,بالحسنة,,0
50937,28,84,4,395,14,20,50939,50939,فَلَهُۥ,فله,,0
50938,28,84,5,395,14,20,50940,50940,خَيۡرࣱ,خير,,0
50939,28,84,6,395,14,20,50941,50941,مِّنۡهَا,منها,waqf:after:ۖ,0
50940,28,84,7,395,14,20,50942,50942,وَمَن,ومن,,0
50941,28,84,8,395,14,20,50943,50943,جَآءَ,جاء,,0
50942,28,84,9,395,14,20,50944,50944,بِٱلسَّيِّئَةِ,بالسيئة,,0
50943,28,84,10,395,14,20,50945,50945,فَلَا,فلا,,0
50944,28,84,11,395,15,20,50946,50946,يُجۡزَى,يجزى,,0
50945,28,84,12,395,15,20,50947,50947,ٱلَّذِينَ,الذين,,0
50946,28,84,13,395,15,20,50948,50948,عَمِلُواْ,عملوا,,0
50947,28,84,14,395,15,20,50949,50949,ٱلسَّيِّـَٔاتِ,السيئات,,0
50948,28,84,15,395,15,20,50950,50950,إِلَّا,إلا,,0
50949,28,84,16,395,15,20,50951,50951,مَا,ما,,0
50950,28,84,17,395,15,20,50952,50952,كَانُواْ,كانوا,,0
50951,28,84,18,395,15,20,50953,50953,يَعۡمَلُونَ,يعملون,,0
50952,28,85,1,396,1,20,50954,50954,إِنَّ,إن,,0
50953,28,85,2,396,1,20,50955,50955,ٱلَّذِي,الذي,,0
50954,28,85,3,396,1,20,50956,50956,فَرَضَ,فرض,,0
50955,28,85,4,396,1,20,50957,50957,عَلَيۡكَ,عليك,,0
50956,28,85,5,396,1,20,50958,50958,ٱلۡقُرۡءَانَ,القرآن,,0
50957,28,85,6,396,1,20,50959,50959,لَرَآدُّكَ,لرادك,,0
50958,28,85,7,396,1,20,50960,50960,إِلَىٰ,إلى,,0
50959,28,85,8,396,1,20,50961,50961,مَعَادࣲ,معاد,waqf:after:ۚ,0
50960,28,85,9,396,1,20,50962,50962,قُل,قل,,0
50961,28,85,10,396,1,20,50963,50963,رَّبِّيٓ,ربي,,0
50962,28,85,11,396,2,20,50964,50964,أَعۡلَمُ,أعلم,,0
50963,28,85,12,396,2,20,50965,50965,مَن,من,,0
50964,28,85,13,396,2,20,50966,50966,جَآءَ,جاء,,0
50965,28,85,14,396,2,20,50967,50967,بِٱلۡهُدَىٰ,بالهدى,,0
50966,28,85,15,396,2,20,50968,50968,وَمَنۡ,ومن,,0
50967,28,85,16,396,2,20,50969,50969,هُوَ,هو,,0
50968,28,85,17,396,2,20,50970,50970,فِي,في,,0
50969,28,85,18,396,2,20,50971,50971,ضَلَٰلࣲ,ضلال,,0
50970,28,85,19,396,2,20,50972,50972,مُّبِينࣲ,مبين,,0
50971,28,86,1,396,2,20,50973,50973,وَمَا,وما,,0
50972,28,86,2,396,2,20,50974,50974,كُنتَ,كنت,,0
50973,28,86,3,396,3,20,50975,50975,تَرۡجُوٓاْ,ترجو,,0
50974,28,86,4,396,3,20,50976,50976,أَن,أن,,0
50975,28,86,5,396,3,20,50977,50977,يُلۡقَىٰٓ,يلقى,,0
50976,28,86,6,396,3,20,50978,50978,إِلَيۡكَ,إليك,,0
50977,28,86,7,396,3,20,50979,50979,ٱلۡكِتَٰبُ,الكتاب,,0
50978,28,86,8,396,3,20,50980,50980,إِلَّا,إلا,,0
50979,28,86,9,396,3,20,50981,50981,رَحۡمَةࣰ,رحمة,,0
50980,28,86,10,396,3,20,50982,50982,مِّن,من,,0
50981,28,86,11,396,3,20,50983,50983,رَّبِّكَ,ربك,waqf:after:ۖ,0
50982,28,86,12,396,3,20,50984,50984,فَلَا,فلا,,0
50983,28,86,13,396,4,20,50985,50985,تَكُونَنَّ,تكونن,,0
50984,28,86,14,396,4,20,50986,50986,ظَهِيرࣰا,ظهيرا,,0
50985,28,86,15,396,4,20,50987,50987,لِّلۡكَٰفِرِينَ,للكافرين,,0
50986,28,87,1,396,4,20,50988,50988,وَلَا,ولا,,0
50987,28,87,2,396,4,20,50989,50989,يَصُدُّنَّكَ,يصدنك,,0
50988,28,87,3,396,4,20,50990,50990,عَنۡ,عن,,0
50989,28,87,4,396,4,20,50991,50991,ءَايَٰتِ,آيات,,0
50990,28,87,5,396,5,20,50992,50992,ٱللَّهِ,الله,,0
50991,28,87,6,396,5,20,50993,50993,بَعۡدَ,بعد,,0
50992,28,87,7,396,5,20,50994,50994,إِذۡ,إذ,,0
50993,28,87,8,396,5,20,50995,50995,أُنزِلَتۡ,أنزلت,,0
50994,28,87,9,396,5,20,50996,50996,إِلَيۡكَ,إليك,waqf:after:ۖ,0
50995,28,87,10,396,5,20,50997,50997,وَٱدۡعُ,وادع,,0
50996,28,87,11,396,5,20,50998,50998,إِلَىٰ,إلى,,0
50997,28,87,12,396,5,20,50999,50999,رَبِّكَ,ربك,waqf:after:ۖ,0
50998,28,87,13,396,5,20,51000,51000,وَلَا,ولا,,0
50999,28,87,14,396,5,20,51001,51001,تَكُونَنَّ,تكونن,,0
51000,28,87,15,396,5,20,51002,51002,مِنَ,من,,0
51001,28,87,16,396,6,20,51003,51003,ٱلۡمُشۡرِكِينَ,المشركين,,0
51002,28,88,1,396,6,20,51004,51004,وَلَا,ولا,,0
51003,28,88,2,396,6,20,51005,51005,تَدۡعُ,تدع,,0
51004,28,88,3,396,6,20,51006,51006,مَعَ,مع,,0
51005,28,88,4,396,6,20,51007,51007,ٱللَّهِ,الله,,0
51006,28,88,5,396,6,20,51008,51008,إِلَٰهًا,إلها,,0
51007,28,88,6,396,6,20,51009,51009,ءَاخَرَ,آخر,waqf:after:ۘ,0
51008,28,88,7,396,6,20,51010,51010,لَآ,لا,,0
51009,28,88,8,396,6,20,51011,51011,إِلَٰهَ,إله,,0
51010,28,88,9,396,6,20,51012,51012,إِلَّا,إلا,,0
51011,28,88,10,396,6,20,51013,51013,هُوَ,هو,waqf:after:ۚ,0
51012,28,88,11,396,7,20,51014,51014,كُلُّ,كل,,0
51013,28,88,12,396,7,20,51015,51015,شَيۡءٍ,شيء,,0
51014,28,88,13,396,7,20,51016,51016,هَالِكٌ,هالك,,0
51015,28,88,14,396,7,20,51017,51017,إِلَّا,إلا,,0
51016,28,88,15,396,7,20,51018,51018,وَجۡهَهُۥ,وجهه,waqf:after:ۚ,0
51017,28,88,16,396,7,20,51019,51019,لَهُ,له,,0
51018,28,88,17,396,7,20,51020,51020,ٱلۡحُكۡمُ,الحكم,,0
51019,28,88,18,396,7,20,51021,51021,وَإِلَيۡهِ,وإليه,,0
51020,28,88,19,396,7,20,51022,51022,تُرۡجَعُونَ,ترجعون,,0
51021,29,1,1,396,8,20,51023,51023,الٓمٓ,الم,,0
51022,29,2,1,396,8,20,51024,51024,أَحَسِبَ,أحسب,,0
51023,29,2,2,396,8,20,51025,51025,ٱلنَّاسُ,الناس,,0
51024,29,2,3,396,8,20,51026,51026,أَن,أن,,0
51025,29,2,4,396,8,20,51027,51027,يُتۡرَكُوٓاْ,يتركوا,,0
51026,29,2,5,396,8,20,51028,51028,أَن,أن,,0
51027,29,2,6,396,8,20,51029,51029,يَقُولُوٓاْ,يقولوا,,0
51028,29,2,7,396,8,20,51030,51030,ءَامَنَّا,آمنا,,0
51029,29,2,8,396,8,20,51031,51031,وَهُمۡ,وهم,,0
51030,29,2,9,396,9,20,51032,51032,لَا,لا,,0
51031,29,2,10,396,9,20,51033,51033,يُفۡتَنُونَ,يفتنون,,0
51032,29,3,1,396,9,20,51034,51034,وَلَقَدۡ,ولقد,,0
51033,29,3,2,396,9,20,51035,51035,فَتَنَّا,فتنا,,0
51034,29,3,3,396,9,20,51036,51036,ٱلَّذِينَ,الذين,,0
51035,29,3,4,396,9,20,51037,51037,مِن,من,,0
51036,29,3,5,396,9,20,51038,51038,قَبۡلِهِمۡ,قبلهم,waqf:after:ۖ,0
51037,29,3,6,396,9,20,51039,51039,فَلَيَعۡلَمَنَّ,فليعلمن,,0
51038,29,3,7,396,9,20,51040,51040,ٱللَّهُ,الله,,0
51039,29,3,8,396,9,20,51041,51041,ٱلَّذِينَ,الذين,,0
51040,29,3,9,396,10,20,51042,51042,صَدَقُواْ,صدقوا,,0
51041,29,3,10,396,10,20,51043,51043,وَلَيَعۡلَمَنَّ,وليعلمن,,0
51042,29,3,11,396,10,20,51044,51044,ٱلۡكَٰذِبِينَ,الكاذبين,,0
51043,29,4,1,396,10,20,51045,51045,أَمۡ,أم,,0
51044,29,4,2,396,10,20,51046,51046,حَسِبَ,حسب,,0
51045,29,4,3,396,10,20,51047,51047,ٱلَّذِينَ,الذين,,0
51046,29,4,4,396,10,20,51048,51048,يَعۡمَلُونَ,يعملون,,0
51047,29,4,5,396,11,20,51049,51049,ٱلسَّيِّـَٔاتِ,السيئات,,0
51048,29,4,6,396,11,20,51050,51050,أَن,أن,,0
51049,29,4,7,396,11,20,51051,51051,يَسۡبِقُونَا,يسبقونا,waqf:after:ۚ,0
51050,29,4,8,396,11,20,51052,51052,سَآءَ,ساء,,0
51051,29,4,9,396,11,20,51053,51053,مَا,ما,,0
51052,29,4,10,396,11,20,51054,51054,يَحۡكُمُونَ,يحكمون,,0
51053,29,5,1,396,11,20,51055,51055,مَن,من,,0
51054,29,5,2,396,11,20,51056,51056,كَانَ,كان,,0
51055,29,5,3,396,11,20,51057,51057,يَرۡجُواْ,يرجو,,0
51056,29,5,4,396,12,20,51058,51058,لِقَآءَ,لقاء,,0
51057,29,5,5,396,12,20,51059,51059,ٱللَّهِ,الله,,0
51058,29,5,6,396,12,20,51060,51060,فَإِنَّ,فإن,,0
51059,29,5,7,396,12,20,51061,51061,أَجَلَ,أجل,,0
51060,29,5,8,396,12,20,51062,51062,ٱللَّهِ,الله,,0
51061,29,5,9,396,12,20,51063,51063,لَأٓتࣲ,لآت,waqf:after:ۚ,0
51062,29,5,10,396,12,20,51064,51064,وَهُوَ,وهو,,0
51063,29,5,11,396,12,20,51065,51065,ٱلسَّمِيعُ,السميع,,0
51064,29,5,12,396,12,20,51066,51066,ٱلۡعَلِيمُ,العليم,,0
51065,29,6,1,396,12,20,51067,51067,وَمَن,ومن,,0
51066,29,6,2,396,13,20,51068,51068,جَٰهَدَ,جاهد,,0
51067,29,6,3,396,13,20,51069,51069,فَإِنَّمَا,فإنما,,0
51068,29,6,4,396,13,20,51070,51070,يُجَٰهِدُ,يجاهد,,0
51069,29,6,5,396,13,20,51071,51071,لِنَفۡسِهِۦٓ,لنفسه,waqf:after:ۚ,0
51070,29,6,6,396,13,20,51072,51072,إِنَّ,إن,,0
51071,29,6,7,396,13,20,51073,51073,ٱللَّهَ,الله,,0
51072,29,6,8,396,13,20,51074,51074,لَغَنِيٌّ,لغني,,0
51073,29,6,9,396,13,20,51075,51075,عَنِ,عن,,0
51074,29,6,10,396,13,20,51076,51076,ٱلۡعَٰلَمِينَ,العالمين,,0
51075,29,7,1,397,1,20,51077,51077,وَٱلَّذِينَ,والذين,,0
51076,29,7,2,397,1,20,51078,51078,ءَامَنُواْ,آمنوا,,0
51077,29,7,3,397,1,20,51079,51079,وَعَمِلُواْ,وعملوا,,0
51078,29,7,4,397,1,20,51080,51080,ٱلصَّٰلِحَٰتِ,الصالحات,,0
51079,29,7,5,397,1,20,51081,51081,لَنُكَفِّرَنَّ,لنكفرن,,0
51080,29,7,6,397,1,20,51082,51082,عَنۡهُمۡ,عنهم,,0
51081,29,7,7,397,1,20,51083,51083,سَيِّـَٔاتِهِمۡ,سيئاتهم,,0
51082,29,7,8,397,2,20,51084,51084,وَلَنَجۡزِيَنَّهُمۡ,ولنجزينهم,,0
51083,29,7,9,397,2,20,51085,51085,أَحۡسَنَ,أحسن,,0
51084,29,7,10,397,2,20,51086,51086,ٱلَّذِي,الذي,,0
51085,29,7,11,397,2,20,51087,51087,كَانُواْ,كانوا,,0
51086,29,7,12,397,2,20,51088,51088,يَعۡمَلُونَ,يعملون,,0
51087,29,8,1,397,2,20,51089,51089,وَوَصَّيۡنَا,ووصينا,,0
51088,29,8,2,397,2,20,51090,51090,ٱلۡإِنسَٰنَ,الإنسان,,0
51089,29,8,3,397,3,20,51091,51091,بِوَٰلِدَيۡهِ,بوالديه,,0
51090,29,8,4,397,3,20,51092,51092,حُسۡنࣰا,حسنا,waqf:after:ۖ,0
51091,29,8,5,397,3,20,51093,51093,وَإِن,وإن,,0
51092,29,8,6,397,3,20,51094,51094,جَٰهَدَاكَ,جاهداك,,0
51093,29,8,7,397,3,20,51095,51095,لِتُشۡرِكَ,لتشرك,,0
51094,29,8,8,397,3,20,51096,51096,بِي,بي,,0
51095,29,8,9,397,3,20,51097,51097,مَا,ما,,0
51096,29,8,10,397,3,20,51098,51098,لَيۡسَ,ليس,,0
51097,29,8,11,397,3,20,51099,51099,لَكَ,لك,,0
51098,29,8,12,397,3,20,51100,51100,بِهِۦ,به,,0
51099,29,8,13,397,3,20,51101,51101,عِلۡمࣱ,علم,,0
51100,29,8,14,397,4,20,51102,51102,فَلَا,فلا,,0
51101,29,8,15,397,4,20,51103,51103,تُطِعۡهُمَآ,تطعهما,waqf:after:ۚ,0
51102,29,8,16,397,4,20,51104,51104,إِلَيَّ,إلي,,0
51103,29,8,17,397,4,20,51105,51105,مَرۡجِعُكُمۡ,مرجعكم,,0
51104,29,8,18,397,4,20,51106,51106,فَأُنَبِّئُكُم,فأنبئكم,,0
51105,29,8,19,397,4,20,51107,51107,بِمَا,بما,,0
51106,29,8,20,397,4,20,51108,51108,كُنتُمۡ,كنتم,,0
51107,29,8,21,397,4,20,51109,51109,تَعۡمَلُونَ,تعملون,,0
51108,29,9,1,397,5,20,51110,51110,وَٱلَّذِينَ,والذين,,0
51109,29,9,2,397,5,20,51111,51111,ءَامَنُواْ,آمنوا,,0
51110,29,9,3,397,5,20,51112,51112,وَعَمِلُواْ,وعملوا,,0
51111,29,9,4,397,5,20,51113,51113,ٱلصَّٰلِحَٰتِ,الصالحات,,0
51112,29,9,5,397,5,20,51114,51114,لَنُدۡخِلَنَّهُمۡ,لندخلنهم,,0
51113,29,9,6,397,5,20,51115,51115,فِي,في,,0
51114,29,9,7,397,5,20,51116,51116,ٱلصَّٰلِحِينَ,الصالحين,,0
51115,29,10,1,397,6,20,51117,51117,وَمِنَ,ومن,,0
51116,29,10,2,397,6,20,51118,51118,ٱلنَّاسِ,الناس,,0
51117,29,10,3,397,6,20,51119,51119,مَن,من,,0
51118,29,10,4,397,6,20,51120,51120,يَقُولُ,يقول,,0
51119,29,10,5,397,6,20,51121,51121,ءَامَنَّا,آمنا,,0
51120,29,10,6,397,6,20,51122,51122,بِٱللَّهِ,بالله,,0
51121,29,10,7,397,6,20,51123,51123,فَإِذَآ,فإذا,,0
51122,29,10,8,397,6,20,51124,51124,أُوذِيَ,أوذي,,0
51123,29,10,9,397,6,20,51125,51125,فِي,في,,0
51124,29,10,10,397,6,20,51126,51126,ٱللَّهِ,الله,,0
51125,29,10,11,397,6,20,51127,51127,جَعَلَ,جعل,,0
51126,29,10,12,397,7,20,51128,51128,فِتۡنَةَ,فتنة,,0
51127,29,10,13,397,7,20,51129,51129,ٱلنَّاسِ,الناس,,0
51128,29,10,14,397,7,20,51130,51130,كَعَذَابِ,كعذاب,,0
51129,29,10,15,397,7,20,51131,51131,ٱللَّهِ,الله,waqf:after:ۖ,0
51130,29,10,16,397,7,20,51132,51132,وَلَئِن,ولئن,,0
51131,29,10,17,397,7,20,51133,51133,جَآءَ,جاء,,0
51132,29,10,18,397,7,20,51134,51134,نَصۡرࣱ,نصر,,0
51133,29,10,19,397,7,20,51135,51135,مِّن,من,,0
51134,29,10,20,397,7,20,51136,51136,رَّبِّكَ,ربك,,0
51135,29,10,21,397,7,20,51137,51137,لَيَقُولُنَّ,ليقولن,,0
51136,29,10,22,397,8,20,51138,51138,إِنَّا,إنا,,0
51137,29,10,23,397,8,20,51139,51139,كُنَّا,كنا,,0
51138,29,10,24,397,8,20,51140,51140,مَعَكُمۡ,معكم,waqf:after:ۚ,0
51139,29,10,25,397,8,20,51141,51141,أَوَلَيۡسَ,أو ليس,,0
51140,29,10,26,397,8,20,51142,51142,ٱللَّهُ,الله,,0
51141,29,10,27,397,8,20,51143,51143,بِأَعۡلَمَ,بأعلم,,0
51142,29,10,28,397,8,20,51144,51144,بِمَا,بما,,0
51143,29,10,29,397,8,20,51145,51145,فِي,في,,0
51144,29,10,30,397,8,20,51146,51146,صُدُورِ,صدور,,0
51145,29,10,31,397,8,20,51147,51147,ٱلۡعَٰلَمِينَ,العالمين,,0
51146,29,11,1,397,9,20,51148,51148,وَلَيَعۡلَمَنَّ,وليعلمن,,0
51147,29,11,2,397,9,20,51149,51149,ٱللَّهُ,الله,,0
51148,29,11,3,397,9,20,51150,51150,ٱلَّذِينَ,الذين,,0
51149,29,11,4,397,9,20,51151,51151,ءَامَنُواْ,آمنوا,,0
51150,29,11,5,397,9,20,51152,51152,وَلَيَعۡلَمَنَّ,وليعلمن,,0
51151,29,11,6,397,9,20,51153,51153,ٱلۡمُنَٰفِقِينَ,المنافقين,,0
51152,29,12,1,397,10,20,51154,51154,وَقَالَ,وقال,,0
51153,29,12,2,397,10,20,51155,51155,ٱلَّذِينَ,الذين,,0
51154,29,12,3,397,10,20,51156,51156,كَفَرُواْ,كفروا,,0
51155,29,12,4,397,10,20,51157,51157,لِلَّذِينَ,للذين,,0
51156,29,12,5,397,10,20,51158,51158,ءَامَنُواْ,آمنوا,,0
51157,29,12,6,397,10,20,51159,51159,ٱتَّبِعُواْ,اتبعوا,,0
51158,29,12,7,397,10,20,51160,51160,سَبِيلَنَا,سبيلنا,,0
51159,29,12,8,397,11,20,51161,51161,وَلۡنَحۡمِلۡ,ولنحمل,,0
51160,29,12,9,397,11,20,51162,51162,خَطَٰيَٰكُمۡ,خطاياكم,,0
51161,29,12,10,397,11,20,51163,51163,وَمَا,وما,,0
51162,29,12,11,397,11,20,51164,51164,هُم,هم,,0
51163,29,12,12,397,11,20,51165,51165,بِحَٰمِلِينَ,بحاملين,,0
51164,29,12,13,397,11,20,51166,51166,مِنۡ,من,,0
51165,29,12,14,397,11,20,51167,51167,خَطَٰيَٰهُم,خطاياهم,,0
51166,29,12,15,397,11,20,51168,51168,مِّن,من,,0
